Date & Time,Temperature ©,Humidity (%),IndoorRelativeHumidity (%),DewPoint ©,Wind Speed (km/h),WindGust  (km/h),UVIndex,Visibility (km),CloudCover (%),Ceiling (m),Pressure (mb),ApparentTemperature ©,WindChill©,WetBulb ©
2023-02-08T18:32,2.3,40,26,-10.2,18.5,27.5,0,16.1,13,10150,1033,2.2,-2.2,-1.7
2023-02-08T19:42,2,42,27,-9.8,11.1,24.8,0,16.1,13,10180,1034,2.2,-1.1,-1.7
2023-02-08T20:42,0.4,54,29,-8,9.8,18.8,0,16.1,20,10150,1034,0.6,-2.8,-2.3
2023-02-08T21:42,-1.2,58,28,-8.4,9.8,18.8,0,16.1,10,10180,1034,-1.1,-4.4,-3.4
2023-02-08T22:42,-2.8,64,28,-8.8,12,22.8,0,16.1,10,10150,1034,-2.8,-7.2,-4.6
2023-02-08T23:42,-3.2,65,28,-9,8.8,16,0,16.1,10,10180,1034,-3.3,-6.7,-4.9
2023-02-09T00:48,-3.5,64,27,-9.3,8.1,14.3,0,16.1,10,7925,1034,-3.3,-6.7,-5.2
2023-02-09T01:42,1.1,44,27,-10,14.8,18.4,0,16.1,0,7925,1034,1.1,-2.8,-2.3
2023-02-09T02:47,-2,55,27,-10,14.3,25.2,0,16.1,6,10363,1033,-2.2,-7.2,-4.4
2023-02-09T03:42,-2.8,57,26,-10.2,12,23.7,0,16.1,10,10058,1034,-2.8,-7.2,-4.9
2023-02-09T04:42,0.5,44,26,-10.5,14.8,17.3,0,16.1,0,7925,1033,0.6,-3.9,-2.8
2023-02-09T05:38,-2.2,52,26,-10.7,13,22.2,0,16.1,6,10363,1032,-2.2,-6.7,-4.6
2023-02-09T06:37,-2.7,53,25,-11,9.4,18.1,0,16.1,10,10058,1032,-2.8,-6.7,-5
2023-02-09T07:47,0.1,43,25,-11.1,11.1,19.6,0,16.1,0,10211,1032,0,-3.9,-3.2
2023-02-09T08:38,0,44,26,-10.8,11.1,20.9,1,16.1,0,10150,1033,0,-3.9,-3.2
2023-02-09T09:37,1.6,42,27,-10,7.4,17.7,2,16.1,0,10363,1033,1.7,-0.6,-2
2023-02-09T10:47,3.1,37,26,-10.3,11.1,14.5,2,16.1,0,10058,1033,3.3,0.6,-1.2
2023-02-09T11:47,3.7,36,26,-10.1,11.1,22.2,3,16.1,0,10211,1033,3.9,1.1,-0.8
2023-02-09T12:37,4.7,33,26,-10.2,11.1,22.8,3,16.1,0,10150,1032,4.4,1.7,-0.2
2023-02-09T13:42,5.6,31,26,-10.4,11.1,29.7,3,16.1,0,10180,1031,5.6,3.3,0.3
2023-02-09T14:37,6.2,31,27,-9.7,11.1,33.1,2,16.1,0,10150,1031,6.1,3.9,0.8
2023-02-09T15:47,6.4,30,26,-10.2,11.1,27.5,2,16.1,0,9997,1031,6.7,4.4,0.8
2023-02-09T16:32,6.3,31,27,-9.9,7.4,25.4,1,16.1,10,10089,1031,6.1,4.4,0.8
2023-02-09T17:42,5.6,30,26,-10.9,18.5,25.2,0,16.1,0,10058,1032,5.6,1.7,0.2
2023-02-09T18:38,4.6,32,26,-10.9,14.8,38.2,0,16.1,0,10211,1032,4.4,1.1,-0.4
2023-02-09T19:37,4,37,27,-9.5,11.1,29.7,0,16.1,11,10150,1032,3.9,1.1,-0.4
2023-02-09T20:47,1.6,50,29,-7.9,9.6,17.5,0,16.1,10,10180,1032,1.7,-1.1,-1.6
2023-02-09T21:42,3.2,38,27,-9.9,11.1,12.2,0,16.1,0,10150,1033,3.3,0.6,-1
2023-02-09T22:42,-0.9,55,28,-9,9,15.6,0,16.1,2,10180,1033,-1.1,-4.4,-3.4
2023-02-09T23:47,-2.1,57,27,-9.4,7,14.5,0,16.1,9,10150,1032,-2.2,-5,-4.3
2023-02-10T00:50,-2.5,57,27,-9.8,6.8,13.9,0,16.1,10,10180,1033,-2.2,-5,-4.7
2023-02-10T01:47,1.2,47,28,-8.9,11.1,17.7,0,16.1,0,7925,1032,1.1,-2.2,-2
2023-02-10T02:47,-2.1,55,26,-10.1,11.5,20.5,0,16.1,0,10363,1031,-2.2,-6.1,-4.4
2023-02-10T03:42,-4.3,63,26,-10.3,9,17.7,0,16.1,10,10058,1031,-4.4,-8.3,-6
2023-02-10T04:32,0.7,51,28,-8.4,11.1,17.1,0,16.1,0,7925,1031,0.6,-2.8,-2.2
2023-02-10T05:42,-3.4,57,26,-10.8,10.5,19.6,0,16.1,0,10363,1031,-3.3,-7.8,-5.5
2023-02-10T06:42,-3.9,58,25,-11.1,9.2,16.7,0,16.1,11,10058,1031,-3.9,-7.8,-5.8
2023-02-10T07:48,0.8,51,29,-8.2,11.1,20.9,0,16.1,31,10211,1031,0.6,-2.8,-2.2
2023-02-10T08:37,0.7,51,28,-8.4,14.8,21.4,1,16.1,31,10150,1032,0.6,-3.9,-2.2
2023-02-10T09:43,1.9,49,29,-7.8,11.1,21.6,2,16.1,38,8382,1032,1.7,-1.7,-1.3
2023-02-10T10:37,3.1,43,28,-8.4,11.1,20.5,2,16.1,50,8382,1032,3.3,0.6,-0.7
2023-02-10T11:47,5.1,40,29,-7.6,11.1,18.6,2,16.1,50,5944,1031,5.6,2.2,0.6
2023-02-10T12:47,5.6,37,29,-8,14.8,15.8,2,16.1,50,7010,1031,5.6,2.8,0.8
2023-02-10T13:47,7,33,28,-8.5,18.5,18.5,2,16.1,30,6523,1030,7.2,3.9,1.5
2023-02-10T14:45,7,34,29,-8.1,11.1,25.8,2,16.1,30,6828,1030,7.2,5,1.6
2023-02-10T15:47,7.6,33,29,-7.8,11.1,21.1,1,16.1,10,8626,1030,7.8,5.6,2
2023-02-10T16:42,7.4,33,29,-7.8,22.2,22.2,1,16.1,10,4389,1030,7.2,3.9,1.9
2023-02-10T17:37,6.6,35,29,-7.9,18.5,35.2,0,16.1,10,10363,1031,6.7,3.3,1.4
2023-02-10T18:37,5.7,39,30,-7.4,11.1,24.3,0,16.1,0,10058,1032,6.1,3.3,1
2023-02-10T19:47,5.5,39,30,-7.3,14.8,18.4,0,16.1,0,10211,1032,6.1,2.8,0.9
2023-02-10T20:47,1.9,58,32,-5.5,12.6,23.7,0,16.1,1,10150,1033,1.7,-2.2,-0.7
2023-02-10T21:32,5.4,42,31,-6.7,11.1,15.6,0,16.1,0,10180,1033,6.1,3.3,1
2023-02-10T22:47,0.3,62,31,-6.3,10,20.5,0,16.1,0,10150,1033,0,-3.3,-2
2023-02-10T23:32,-0.7,64,31,-6.7,7.7,13.2,0,16.1,0,10180,1033,-0.6,-3.3,-2.7
2023-02-11T00:42,-1.1,64,30,-7.1,9.2,18.8,0,16.1,10,10150,1033,-1.1,-4.4,-3
2023-02-11T01:47,3.2,49,31,-6.6,11.1,17.7,0,16.1,0,10180,1033,3.3,0.6,-0.2
2023-02-11T02:47,0,54,29,-8.2,10.5,22.6,0,16.1,0,10150,1033,0,-3.9,-2.6
2023-02-11T03:47,-3.4,68,28,-8.4,9,15.2,0,16.1,10,10180,1032,-3.3,-7.2,-4.9
2023-02-11T04:47,2.8,50,30,-6.8,14.8,14.8,0,16.1,0,10150,1032,2.8,-1.1,-0.5
2023-02-11T05:42,-1.2,56,28,-9.1,13.5,25.2,0,16.1,0,10180,1032,-1.1,-5.6,-3.6
2023-02-11T06:47,-4.8,70,27,-9.4,8.1,16.9,0,16.1,0,10150,1032,-5,-8.3,-6.1
2023-02-11T07:42,2,54,31,-6.5,14.8,14.8,0,16.1,0,10180,1032,2.2,-1.7,-0.9
2023-02-11T08:37,2,54,31,-6.5,11.1,20.9,1,16.1,0,10150,1032,2.2,-1.1,-0.9
2023-02-11T09:37,3.6,51,32,-5.6,14.8,16.7,2,16.1,0,10363,1033,3.3,0,0.3
2023-02-11T10:42,5.4,46,32,-5.5,7.4,18.4,2,16.1,0,10058,1032,6.1,3.9,1.4
2023-02-11T11:42,6.9,43,33,-5,14.8,15.2,3,16.1,0,10211,1032,7.2,3.9,2.3
2023-02-11T12:37,8.4,36,31,-6,11.1,16.9,3,16.1,10,10150,1031,8.3,6.7,2.9
2023-02-11T13:37,10,33,32,-5.5,11.1,15.8,3,16.1,10,10180,1030,10.6,8.3,3.9
2023-02-11T14:47,11.4,26,30,-7.5,7.4,17.9,2,16.1,10,10150,1029,12.2,11.7,4.1
2023-02-11T15:42,12.2,22,28,-9.1,11.1,13.2,2,16.1,10,10180,1029,12.8,12.2,4.2
2023-02-11T16:42,11.5,21,26,-10.2,7.4,15.6,1,16.1,10,10150,1029,12.2,11.7,3.6
2023-02-11T17:47,10.8,21,26,-10.9,7.4,16.2,0,16.1,31,10180,1029,11.1,10.6,3.1
2023-02-11T18:37,9.3,43,36,-2.8,8.5,14.9,0,16.1,50,6645,1029,10,8.3,4.3
2023-02-11T19:37,8.9,27,28,-9,11.1,22.2,0,16.1,76,6858,1030.9,8.9,7.2,2.4
2023-02-11T20:42,6.5,47,34,-4.1,11.1,19.9,0,16.1,50,10363,1030.9,7.2,4.4,2.4
2023-02-11T21:42,7.7,32,29,-8.1,11.1,22,0,16.1,0,9144,1029,7.8,5.6,2
2023-02-11T22:47,4,53,33,-4.8,8.5,15.6,0,16.1,10,10363,1029,3.9,1.7,0.7
2023-02-11T23:48,1.3,61,32,-5.4,5.8,11.5,0,16.1,10,10058,1029,1.1,-1.1,-1.1
2023-02-12T00:47,1.2,60,32,-5.8,9.6,18.6,0,16.1,10,7925,1029,1.1,-1.7,-1.3
2023-02-12T01:47,5,40,29,-7.7,7.4,18.1,0,16.1,50,8230,1029,5.6,3.3,0.5
2023-02-12T02:37,1,54,30,-7.4,9.2,17.1,0,16.1,30,7925,1029,1.1,-1.7,-1.8
2023-02-12T03:42,1.2,54,30,-7.2,10.2,19,0,16.1,50,6858,1028,1.1,-1.7,-1.6
2023-02-12T04:42,3.5,45,30,-7.3,0,13.9,0,16.1,30,6858,1028,3.3,3.3,-0.3
2023-02-12T05:37,0.6,60,31,-6.4,6,11.3,0,16.1,76,5029,1028,0.6,-1.7,-1.8
2023-02-12T06:37,0.2,64,32,-5.9,9,17.7,0,16.1,10,914,1028,0,-3.3,-1.9
2023-02-12T07:47,2.2,59,33,-5.1,3.7,18.4,0,16.1,76,2499,1029,2.2,2.2,-0.4
2023-02-12T08:42,4.6,50,33,-4.9,3.7,14.1,0,16.1,76,1189,1029,5,4.4,1
2023-02-12T09:42,5.3,53,35,-3.5,3.7,10.7,1,16.1,91,1646,1029,6.1,5.6,1.8
2023-02-12T10:47,6.6,48,35,-3.7,3.7,14.1,1,16.1,91,1402,1030,7.2,6.7,2.5
2023-02-12T11:32,9.7,48,39,-0.7,3.7,14.9,1,16.1,91,1128,1029,10,9.4,5.1
2023-02-12T12:37,11.3,45,40,-0.2,11.1,28.6,1,16.1,91,1311,1029,12.2,11.1,6.1
2023-02-12T13:47,11.2,45,40,-0.4,14.8,46.5,1,16.1,88,1097,1029,12.2,11.1,6
2023-02-12T14:43,11.7,45,41,0.1,14.8,47.2,1,16.1,76,1128,1029,12.8,11.7,6.4
2023-02-12T15:42,11,45,40,-0.4,11.1,44.6,1,16.1,76,1219,1029,12.2,11.1,5.9
2023-02-12T16:42,11,42,38,-1.3,11.1,38.6,1,16.1,50,1158,1030,12.2,11.1,5.6
2023-02-12T17:37,10.3,43,38,-1.7,7.4,42.9,0,16.1,38,1219,1030,11.7,10.6,5.1
2023-02-12T18:43,9.3,46,38,-1.7,3.7,32.7,0,16.1,50,2347,1031,10,9.4,4.6
2023-02-12T19:47,9.9,43,37,-2,11.1,26,0,16.1,30,396,1032,11.1,8.3,4.8
2023-02-12T20:37,8.2,53,39,-0.9,14.3,25.4,0,16.1,30,2134,1032,8.9,6.1,4.3
2023-02-12T21:42,9.1,43,36,-3,14.8,32.7,0,16.1,25,2134,1033,9.4,6.7,4.1
2023-02-12T22:47,7.6,52,38,-1.7,18.4,35.9,0,16.1,11,2347,1033,8.3,5,3.7
2023-02-12T23:47,7.8,50,37,-2.2,21.1,42.1,0,16.1,11,2804,1033,8.3,4.4,3.7
2023-02-13T00:47,7.2,50,36,-2.7,13.7,25.4,0,16.1,10,10363,1033,7.8,5,3.2
2023-02-13T01:42,8.7,44,36,-2.9,18.5,23.9,0,16.1,10,10058,1033,9.4,6.1,3.9
2023-02-13T02:47,5.3,55,36,-2.9,12.8,23.7,0,16.1,10,10211,1033,6.1,2.8,2.1
2023-02-13T03:47,4,59,35,-3.3,10.9,20.5,0,16.1,10,10150,1033,3.9,1.1,1.1
2023-02-13T04:32,8.3,44,35,-3.2,7.4,17.7,0,16.1,10,10180,1034,8.9,7.2,3.6
2023-02-13T05:47,4.1,57,35,-3.8,9.8,21.1,0,16.1,11,10150,1034,3.9,1.7,1.1
2023-02-13T06:42,2.8,61,34,-3.9,9.4,14.5,0,16.1,11,10180,1034,2.8,0,0.3
2023-02-13T07:42,7.8,46,35,-3.3,11.1,19,0,16.1,10,10150,1035,8.3,5.6,3.3
2023-02-13T08:37,6.9,50,36,-2.9,11.1,15.6,1,16.1,0,10180,1035,7.2,4.4,3
2023-02-13T09:47,9.6,44,37,-2.2,11.1,18.1,2,16.1,0,10363,1035,10,7.8,4.6
2023-02-13T10:48,11.1,40,37,-2.2,7.4,18.4,2,16.1,0,10058,1035,12.2,11.1,5.4
2023-02-13T11:43,12.2,35,36,-2.8,7.4,12.6,3,16.1,0,10211,1034,12.8,12.2,5.8
2023-02-13T12:47,13.2,32,35,-3.2,7.4,12.6,3,16.1,0,10150,1034,13.9,13.3,6.1
2023-02-13T13:37,13.9,29,35,-3.8,7.4,13.7,3,16.1,0,10180,1033,14.4,13.9,6.3
2023-02-13T14:37,14.7,27,34,-4.2,7.4,14.3,2,16.1,0,10150,1032,15,14.4,6.6
2023-02-13T15:42,14.8,27,34,-4,7.4,14.5,2,16.1,0,10180,1032,15.6,15,6.7
2023-02-13T16:47,14.1,27,33,-4.6,7.4,17.9,1,16.1,0,10150,1032,14.4,13.9,6.2
2023-02-13T17:47,13.2,30,34,-3.9,14.8,24.8,0,16.1,0,10180,1032,13.9,13.3,5.9
2023-02-13T18:42,11.2,37,36,-3,3.7,31.4,0,16.1,0,10150,1032,11.7,11.1,5.2
2023-02-13T19:47,10,43,37,-2.2,3.7,16.7,0,16.1,0,10180,1032,11.1,10,4.8
2023-02-13T20:42,7.4,51,37,-2.1,8.1,16.9,0,16.1,10,10150,1033,7.8,5.6,3.5
2023-02-13T21:47,8.8,46,37,-2.1,7.4,12.8,0,16.1,0,10180,1033,9.4,7.8,4.2
2023-02-13T22:37,5.5,54,36,-3.1,7.9,14.7,0,16.1,10,10150,1032,6.1,3.9,2.1
2023-02-13T23:42,2.4,66,35,-3.3,5.8,10.7,0,16.1,10,10180,1032,2.2,0.6,0.3
2023-02-14T00:42,2,66,35,-3.6,5.8,13.5,0,16.1,10,10150,1032,2.2,0.6,-0.1
2023-02-14T01:42,6,58,38,-1.6,7.4,12.4,0,16.1,0,10180,1032,7.2,4.4,2.9
2023-02-14T02:42,2.3,64,34,-3.9,8.3,15.6,0,16.1,10,10150,1032,2.2,0,0
2023-02-14T03:37,0,74,34,-4.1,8.1,16,0,16.1,11,10180,1031,0,-2.8,-1.4
2023-02-14T04:42,5.8,62,39,-1,7.4,13.5,0,16.1,31,10150,1031,6.7,3.9,3
2023-02-14T05:47,1.6,65,34,-4.3,9.6,16.9,0,16.1,10,10180,1031,1.7,-1.1,-0.6
2023-02-14T06:42,-2.3,87,34,-4.2,7.9,15.8,0,16.1,10,10150,1031,-2.2,-5.6,-2.8
2023-02-14T07:42,6.8,59,39,-0.6,11.1,20.1,0,16.1,30,10180,1031,7.8,4.4,3.7
2023-02-14T08:37,6.8,59,39,-0.6,11.1,19,1,16.1,0,10150,1031,7.8,4.4,3.7
2023-02-14T09:37,9.1,55,41,0.5,11.1,20.7,2,16.1,0,10363,1030,9.4,7.2,5.2
2023-02-14T10:37,11.2,48,41,0.5,11.1,19.6,2,16.1,0,10058,1030,12.2,11.1,6.3
2023-02-14T11:47,12.2,43,40,-0.1,11.1,21.1,3,16.1,0,10211,1029,13.3,12.2,6.6
2023-02-14T12:42,13.2,41,41,0.2,11.1,24.1,3,16.1,0,10150,1028,14.4,13.3,7.2
2023-02-14T13:37,13.6,38,40,-0.4,11.1,22.4,3,16.1,0,10180,1027,14.4,13.3,7.2
2023-02-14T14:42,13.8,37,39,-0.7,11.1,33.3,2,16.1,0,10150,1027,14.4,13.9,7.2
2023-02-14T15:47,13.9,39,41,0.3,20.3,40.8,2,16.1,3,10180,1026,15,13.9,7.5
2023-02-14T16:43,13,36,38,-1.7,14.8,63.2,1,16.1,0,10150,1026,13.3,12.8,6.5
2023-02-14T17:47,12,39,38,-1.7,11.1,47.8,0,16.1,0,10180,1026,13.3,12.2,5.9
2023-02-14T18:47,11.7,41,39,-1.2,22.2,24.3,0,16.1,0,10150,1028.5,12.8,11.7,6
2023-02-14T19:42,10.9,42,38,-1.4,25.9,38.9,0,16.1,0,10180,1027,12.2,11.1,5.5
2023-02-14T20:42,8.9,48,38,-1.5,26.9,41.8,0,16.1,2,10150,1028.4,9.4,5.6,4.5
2023-02-14T21:42,9.7,47,39,-1,18.5,31.8,0,16.1,0,10180,1027,10,6.7,5
2023-02-14T22:47,7.7,50,37,-2.1,19.9,30.7,0,16.1,4,10150,1027,8.3,4.4,3.7
2023-02-14T23:42,7.8,49,37,-2.3,14.7,27.1,0,16.1,10,10180,1027,8.3,5,3.6
2023-02-15T00:47,7.2,49,36,-2.7,9,17.9,0,16.1,10,10150,1028,7.8,5.6,3.2
2023-02-15T01:42,8.3,50,38,-1.5,18.5,18.5,0,16.1,0,2621,1028,8.9,5.6,4.1
2023-02-15T02:37,4.2,59,36,-3.1,12.6,19.9,0,16.1,10,10363,1028,5.6,1.7,1.4
2023-02-15T03:43,1.6,71,35,-3.2,10.9,22,0,16.1,10,10058,1028,1.7,-1.7,-0.2
2023-02-15T04:47,7.8,50,37,-1.9,14.8,18.1,0,16.1,0,10211,1027,8.3,5,3.7
2023-02-15T05:42,2.7,64,35,-3.4,13.7,24.6,0,16.1,10,10150,1027,2.8,-0.6,0.4
2023-02-15T06:42,2.8,63,35,-3.6,9.4,19.6,0,16.1,9,10180,1028,2.8,0,0.4
2023-02-15T07:37,7.1,51,37,-2.3,22.2,22.2,0,16.1,0,10150,1028,7.8,3.9,3.2
2023-02-15T08:42,7.6,52,38,-1.6,25.9,25.9,1,16.1,0,10180,1028,8.3,3.9,3.7
2023-02-15T09:37,8.6,52,39,-0.8,18.5,27.8,2,16.1,0,10363,1028,8.9,5.6,4.5
2023-02-20T17:43,16.9,31,40,-0.3,7.4,12.4,0,16.1,10,10363,1023,17.2,16.7,8.7
2023-02-20T18:47,14.7,34,39,-1.1,3.7,13.7,0,16.1,25,10058,1023,15,14.4,7.5
2023-02-20T19:37,13.1,41,41,0.1,0,14.5,0,16.1,11,10211,1023,14.4,13.3,7
2023-02-20T20:38,11.7,62,37,4.8,5.8,9.8,0,16.1,11,10150,1023,13.3,11.7,8.2
2023-02-20T21:42,10.1,56,30,1.8,3.7,10.7,0,16.1,0,10180,1023,11.7,10,6.2
2023-02-20T22:37,8.2,74,34,3.9,5.3,9,0,16.1,1,10150,1023,10,7.8,6.3
2023-02-20T23:42,7.6,76,34,3.7,5.1,6.8,0,16.1,19,10180,1023,9.4,7.2,5.9
2023-02-21T00:37,4.9,90,33,3.5,6.2,9.4,0,16.1,26,10150,1023,6.7,3.3,4.4
2023-02-21T01:47,6.7,75,31,2.5,3.7,6.2,0,16.1,11,10180,1023,8.3,6.7,4.9
2023-02-21T02:37,5.4,83,32,2.8,6,8.3,0,16.1,10,10150,1023,7.2,4.4,4.3
2023-02-21T03:37,3.6,93,31,2.6,6.6,10.5,0,16.1,9,10180,1022,3.3,1.7,3.2
2023-02-21T04:42,4.5,85,31,2.2,3.7,7.7,0,16.1,0,10150,1022,6.1,4.4,3.5
2023-02-21T05:42,4.2,86,30,2,5.1,9,0,16.1,2,10180,1022,3.9,2.8,3.3
2023-02-21T06:47,1.1,100,42,1.1,5.8,8.5,0,16.1,4,10150,1022,1.1,-1.1,1.1
2023-02-21T07:47,3.5,91,30,2.1,0,9,0,16.1,0,10180,1022,3.3,3.3,3
2023-02-21T08:47,4.8,89,33,3.2,0,7.3,1,16.1,0,10150,1023,6.7,5,4.1
2023-02-21T09:47,7.7,77,34,3.9,3.7,6.4,2,16.1,0,10363,1022,9.4,7.8,6.1
2023-02-21T10:47,10.5,65,35,4.1,3.7,11.3,2,16.1,0,10058,1021,12.2,10.6,7.3
2023-02-21T12:47,16.2,42,33,3.3,3.7,10.9,3,16.1,0,10150,1020,17.2,16.1,9.6
2023-02-21T13:42,18,35,31,2.2,3.7,13.2,3,16.1,0,10180,1018,16.7,17.8,10
2023-02-21T14:47,18.7,31,43,1.2,7.4,15.8,2,16.1,0,10150,1018,18.9,18.9,10
2023-02-21T15:47,18.9,29,41,0.3,3.7,19.6,2,16.1,0,10180,1017,18.9,18.9,9.7
2023-02-21T16:42,18.3,34,30,2.1,7.4,14.9,1,16.1,0,10150,1017,18.9,18.3,10.1
2023-02-21T17:42,16.2,44,34,3.9,3.7,19.2,0,16.1,0,10180,1018,17.2,16.1,9.9
2023-02-21T18:32,14.2,52,36,4.4,0,14.3,0,16.1,0,10150,1018,16.1,14.4,9.2
2023-02-21T19:37,12.7,62,39,5.6,3.7,12.6,0,16.1,0,10180,1018,15.6,12.8,9
2023-02-21T20:42,11.1,74,42,6.7,7.7,15.2,0,16.1,9,10150,1018,13.9,11.1,9
2023-02-21T21:37,10.3,73,39,5.7,0,15.2,0,16.1,0,10180,1018,13.3,10.6,8.1
2023-02-21T22:42,7.9,89,40,6.1,4.7,8.5,0,16.1,10,10150,1019,9.4,7.2,7
2023-02-21T23:42,7.5,89,39,5.8,4.7,9.2,0,16.1,10,10180,1018,9.4,7.2,6.7
2023-02-22T00:42,5.7,98,38,5.4,5.8,8.8,0,16.1,10,1585,1018,7.8,4.4,5.8
2023-02-22T01:47,6.9,85,36,4.6,0,10.2,0,16.1,0,61,1018,8.3,6.7,5.9
2023-02-22T02:42,4.3,97,34,3.8,3.2,7.7,0,16.1,10,1798,1018,6.1,4.4,4.3
2023-02-22T03:47,2.8,100,32,2.8,6.2,11.1,0,16.1,10,61,1017,2.8,1.1,2.8
2023-02-22T04:32,5,93,34,3.9,0,9.8,0,16.1,20,762,1017,6.7,5,4.5
2023-02-22T05:37,3.4,100,33,3.4,4.1,8.5,0,16.1,20,1798,1017,3.3,2.2,3.4
2023-02-22T06:42,0.1,100,41,0.1,5.8,10.7,0,16.1,20,1798,1017,0,-2.2,0.1
2023-02-22T07:47,3.8,95,33,3.1,0,12.6,0,16.1,20,1798,1018,3.9,3.9,3.5
2023-02-22T08:42,4.5,95,34,3.8,0,8.3,1,16.1,11,1798,1018,6.1,4.4,4.2
2023-02-22T09:47,8.4,84,39,5.8,0,1.9,2,16.1,0,10363,1018,10,8.3,7.2
2023-02-22T10:42,10.8,68,38,5.2,3.7,3.7,2,16.1,0,10058,1017,12.8,10.6,8.2
2023-02-22T11:47,13.2,56,36,4.6,3.7,13,3,16.1,0,10211,1016,15.6,13.3,8.8
2023-02-22T12:47,15,53,39,5.5,3.7,17.3,3,16.1,10,10150,1015,17.2,15,10
2023-02-22T13:47,16.5,48,39,5.6,3.7,14.9,3,16.1,25,10180,1015,17.8,16.7,10.7
2023-02-22T14:47,18.2,45,40,6.2,3.7,13.5,2,16.1,10,10150,1014,19.4,18.3,11.6
2023-02-22T15:47,18.6,41,38,5.3,3.7,12.8,2,16.1,10,10180,1014,18.9,18.3,11.4
2023-02-22T16:42,18.9,48,45,7.8,4.9,9.6,1,16.1,10,8260,1015.6,19.4,18.9,12.7
2023-02-22T17:42,16,49,38,5.2,3.7,16.7,0,16.1,10,6005,1014,17.8,16.1,10.3
2023-02-22T18:42,13.9,54,37,4.8,0,14.9,0,16.1,31,9083,1014,16.1,13.9,9.2
2023-02-22T19:42,12.5,61,38,5.2,0,14.5,0,16.1,25,10363,1015,15.6,12.8,8.8
2023-02-22T20:42,12,72,43,7,4.5,7,0,16.1,30,10058,1015,14.4,12.2,9.5
2023-02-22T21:42,9.6,73,37,4.9,3.7,8.3,0,16.1,11,10211,1015,11.1,9.4,7.4
2023-02-22T22:47,8.5,88,41,6.6,5.1,6.8,0,16.1,10,8230,1015,10,7.8,7.6
2023-02-22T23:32,8.3,88,41,6.4,4.5,7,0,16.1,50,8443,1015,10,7.8,7.4
2023-02-23T00:42,5.5,100,38,5.5,5.3,8.1,0,16.1,30,4389,1015,7.8,5,5.5
2023-02-23T01:47,7,87,37,4.9,0,8.3,0,16.1,76,4389,1015,8.9,7.2,6.1
2023-02-23T02:47,4.4,95,34,3.7,3.4,7.5,0,16.1,50,6828,1015,6.1,4.4,4.1
2023-02-23T03:42,4.6,98,35,4.3,5.8,10.2,0,16.1,10,6828,1015,6.7,2.8,4.6
2023-02-23T04:37,5.4,93,35,4.3,0,10.5,0,16.1,31,6828,1015,7.2,5.6,4.9
2023-02-23T05:42,2.6,100,31,2.6,2.3,5.8,0,16.1,30,6828,1015,2.8,2.8,2.5
2023-02-23T06:42,3.6,100,34,3.6,3.6,7.7,0,16.1,20,6828,1015,3.9,3.9,3.7
2023-02-23T07:47,4.3,97,34,3.8,0,8.5,0,16.1,91,6797,1016,6.1,4.4,4.3
2023-02-23T08:47,5.4,97,37,5,0,4.1,0,16.1,100,4359,1016,7.2,5.6,5.4
2023-02-23T09:37,6.7,93,39,5.7,0,1.9,1,16.1,100,7894,1016,8.3,6.7,6.2
2023-02-23T10:42,8,90,41,6.4,0,0.6,1,16.1,100,7894,1016,9.4,7.8,7.3
2023-02-23T11:47,9.2,84,42,6.6,0,10,1,16.1,90,244,1016,11.1,9.4,8
2023-02-23T12:42,10.7,76,42,6.6,3.7,6.8,1,16.1,90,2195,1016,13.3,10.6,8.8
2023-02-23T13:42,12.2,71,43,7.2,3.7,11.5,1,16.1,90,1158,1015,14.4,12.2,9.7
2023-02-23T14:47,13.9,65,44,7.5,3.7,10.5,1,16.1,91,1646,1014,16.7,13.9,10.5
2023-02-23T15:47,14.4,60,42,6.8,0,13.5,1,16.1,100,7132,1014,17.2,14.4,10.3
2023-02-23T16:48,13.7,65,44,7.3,3.7,6.6,0,16.1,100,732,1014,16.7,13.9,10.3
2023-02-23T17:47,12,82,49,9,3.7,5.1,0,16.1,90,7437,1015,15,12.2,10.5
2023-02-23T18:42,12,89,53,10.3,3.7,9.2,0,16.1,76,7925,1015,15.6,12.2,11.1
2023-02-23T19:42,9.9,92,48,8.7,3.7,6.6,0,16.1,30,7925,1015,13.3,10,9.3
2023-02-23T20:48,8.6,99,47,8.4,5.6,11.1,0,16.1,31,7925,1015,10.6,7.8,8.6
2023-02-23T21:32,8.2,99,46,8,6.8,8.8,0,16.1,76,9144,1016,10.6,7.2,8.2
2023-02-23T22:42,7.8,99,45,7.7,7,12.2,0,16.1,30,10363,1016,10,6.7,7.8
2023-02-23T23:47,7.5,99,44,7.3,3.2,8.3,0,16.1,31,7925,1016,9.4,7.2,7.5
2023-02-24T00:48,7.2,95,41,6.4,4.1,9.2,0,16.1,20,9144,1016,8.9,6.7,6.8
2023-02-24T01:47,7,96,41,6.4,0,5.6,0,16.1,20,1798,1016,8.9,7.2,6.7
2023-02-24T02:47,7,92,39,5.8,3,4.7,0,16.1,20,1798,1016,8.9,7.2,6.5
2023-02-24T03:42,4.9,100,37,4.9,5.8,11.7,0,16.1,20,61,1016,7.2,3.3,4.9
2023-02-24T04:42,5.2,97,37,4.8,0,14.5,0,16.1,20,549,1016,6.7,5,5.2
2023-02-24T05:47,2.6,100,32,2.6,3.4,7.9,0,16.1,20,1768,1015,2.8,2.8,2.7
